Country Name,Country Code,Indicator,Indicator code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
China,CHN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.12694732,17.79221913,18.2966462,18.82801676,19.38526837,19.96228124,20.56777151,21.20194175,21.86338398,22.55125881,23.27010133,23.85703435,24.35635502,24.87091642,25.40534289,25.96263215,26.52546228,27.07959834,27.68816041,28.34150475,29.03499809
China,CHN,Aquaculture production (metric tons),ER.FSH.AQUA.MT,29749708,31102502,33160273,34891716,37172411,38943267,40911091.49,42530160.3,44072886.74,46062875.71,47789756.78,49147606.1,52082585.66,55029057.76,57320503.73,59368941.59,62318377.87,64358480.81,66135059.34,68423859,70483538.48
China,CHN,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,14823866,14403875,14426596,14598934,14786243,14850730,14995706,14987636,15157263,15062980,15054057,15263615.15,15446318.15,15633567.44,16363366.41,16647934.69,16019261.58,15576685.31,14831109.11,14169893.45,13445983
China,CHN,Total fisheries production (metric tons),ER.FSH.PROD.MT,44573574,45506377,47586869,49490650,51958654,53793997,55906797.49,57517796.3,59230149.74,61125855.71,62843813.78,64411221.25,67528903.81,70662625.21,73683870.14,76016876.28,78337639.45,79935166.13,80966168.45,82593752.45,83929521.48
China,CHN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,5.128147028,5.54798608,6.053783518,6.658599411,7.3247294,8.15458471,8.963300934,10.21901286,11.06325992,11.95615441,13.14126613,14.18708911,15.20454689,16.27852565,17.77032153,19.06187021,19.94164542,21.59474057,23.18253744,24.64090376,26.24624654
China,CHN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,68.82502728,67.97586922,67.12937781,66.2855405,65.44434483,64.60577843,64.25815503,63.01417819,63.28151986,63.51074719,62.50423585,62.44162775,64.31294547,64.52674355,64.5694259,64.40394583,62.38204033,62.32253367,61.39306791,61.1555836,62.14454059
China,CHN,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,10.45834849,10.80618742,11.15293401,11.49859341,11.84317071,12.186671,12.17116801,12.42779625,12.59067358,12.76015012,12.9786513,13.1754503,12.08354053,12.34102762,12.80040053,13.27537201,15.96304758,16.54697687,17.63444435,18.62253371,20.12936744
China,CHN,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,20.71662423,21.21794336,21.71768818,22.2158661,22.71248446,23.20755057,23.57067696,24.55802556,24.12780656,23.7291027,24.51711284,24.38292195,23.60351401,23.13222882,22.63017356,22.32068216,21.65491209,21.13048946,20.97248774,20.22188268,17.72609197
China,CHN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,40.23458611,40.28132806,40.32807,40.37481194,40.42155388,40.46829582,41.48347234,41.53459634,42.07505003,42.59359343,42.85870788,43.45539796,43.73292824,44.02506537,43.33854311,43.22168826,44.11416719,43.54449979,43.30275631,43.2121938,41.5185288
China,CHN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,550.9,551.54,552.18,552.82,553.46,554.1,568,568.7,576.1,583.2,586.83,595,598.8,602.8,593.4,591.8,604.02,596.22,592.91,591.67,568.48
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,19.58477017,19.60752249,19.63027481,19.65302713,19.67577944,19.69853176,20.19268371,20.21756906,20.48064275,20.7330513,20.86209961,21.15254719,21.28763909,21.42984109,21.09566639,21.03878559,21.4732127,21.1959188,21.07824665,21.03416403,20.20974795
China,CHN,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9
China,CHN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2227.78374,2211.66018,2196.891596,2183.250543,2170.321934,2157.595189,2145.581303,2134.404747,2123.496307,2112.960654,2102.780508,2091.321044,2077.18267,2063.393093,2050.427886,2038.540142,2026.891677,2014.661066,2005.261057,1998.160178,1993.409397
China,CHN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,17,17.1,17.1,17.1,17.1,15.6,15.6,15.6
China,CHN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,3.4,3.7,3.7,3.8,3.8,5.4,5.4,5.5
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,15.8,15.9,15.9,15.9,16,14.7,14.7,14.7
China,CHN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,1.132370451,0.961585529,0.95367433,0.999702805,1.248733356,1.673880164,1.744479345,1.744354606,1.832948832,1.861754853,1.839619692
China,CHN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,9.599443325,11.96911252,15.57579197,19.832373,24.85100257,30.38876399,37.56351613,46.70363895,54.90096942,76.93395028,81.55702766,84.31584734,97.03134462,95.39663706,87.65093316
China,CHN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,6.860707508,7.066187604,6.872235211,7.088408067,7.377942227,7.571381848,7.54175994
China,CHN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,7.734055899,7.806034408,8.036341826,8.509939083,8.794126791,8.800030148,8.8681303,8.847284178,8.771144766
China,CHN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,272.0772185,292.3831956,317.1500046,345.0968037,384.2007608,427.3879027,470.5059335,504.1100016,534.5453408
China,CHN,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,,,,6.501060995,7.346391107,8.13247094,9.08289457,10.32161371,11.78922425,13.25133908,14.94993905,17.00151441,19.28352551,22.20151049,25.51320305,29.15271633,33.15862568,36.35205271
China,CHN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,109.8861005,108.6004478,115.8117343,123.7604617,116.8281962,110.2832748,107.5886789,104.1872721,100.394357,122.2887487,124.419648,121.162052,126.8151703,131.9349061,137.621954,149.6186202,153.1821168,152.0777169,154.988586,162.2075662,179.1041002
China,CHN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1.72E+11,2.20E+11,2.98E+11,4.16E+11,6.23E+11,8.31E+11,1.08E+12,1.55E+12,1.97E+12,2.45E+12,2.91E+12,3.25E+12,3.39E+12,3.88E+12,3.90E+12,3.41E+12,3.10E+12,3.24E+12,3.17E+12,3.22E+12,3.36E+12
China,CHN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,117.721047,119.3913938,160.5360997,200.8873439,251.8396412,290.8480507,331.0940728,409.3628405,508.7784465,539.6969718,392.2936172,308.7312199,295.0372843,262.1026302,219.3028525,255.3105822,219.0854421,189.1304587,161.5149347,152.4431237,144.320949
China,CHN,Total reserves in months of imports,FI.RES.TOTL.MO,10.94135864,12.63175652,15.29923308,11.44274032,12.90440062,14.16976539,15.39320499,18.09579141,19.14593165,25.38976246,21.82948573,19.13075724,19.08304802,19.54328204,18.96542019,17.93578486,16.71609827,15.41753232,13.14173917,13.75417755,14.68170282
China,CHN,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1.68E+11,2.16E+11,2.91E+11,4.08E+11,6.15E+11,8.22E+11,1.07E+12,1.53E+12,1.95E+12,2.42E+12,2.87E+12,3.20E+12,3.33E+12,3.84E+12,3.86E+12,3.35E+12,3.03E+12,3.16E+12,3.09E+12,3.13E+12,3.24E+12
China,CHN,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,-0.000983129,3.780782071,1.480718255,-0.086683739,1.164242059,-0.180648843,0.054075394,3.720296895,0.304083204,0.642685635,0.346730236,1.069036446,0.976977503,-0.16836382,0.542544849,3.52091587,4.600699717,2.74443458,2.774013666,2.160568955,2.565227932
China,CHN,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,,,,,,,,,,,,,,,,,,,,
China,CHN,Net domestic credit (current LCU),FM.AST.DOMS.CN,1.19E+13,1.35E+13,1.73E+13,2.06E+13,2.24E+13,2.48E+13,2.89E+13,3.40E+13,3.79E+13,4.95E+13,5.87E+13,6.88E+13,8.06E+13,9.27E+13,1.08E+14,1.33E+14,1.60E+14,1.78E+14,1.97E+14,2.17E+14,2.44E+14
China,CHN,Net foreign assets (current LCU),FM.AST.NFRG.CN,2.01E+12,2.64E+12,3.17E+12,3.77E+12,5.53E+12,7.57E+12,1.01E+13,1.38E+13,1.79E+13,1.96E+13,2.25E+13,2.51E+13,2.58E+13,2.80E+13,2.88E+13,2.80E+13,2.63E+13,2.53E+13,2.55E+13,2.64E+13,2.69E+13
China,CHN,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,109.994877,108.7747922,115.9793905,123.9084413,116.9111601,110.3184129,107.6184841,104.2104649,100.407961,122.3011477,124.4256085,121.1670931,126.8197345,131.9390457,137.6237263,149.628832,153.1927618,152.0897475,154.9915602,162.2075662,179.1041002
China,CHN,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,9.472839441,7.770360494,13.43728704,16.77384032,9.146657535,7.219551787,10.61175192,13.36457143,9.89409363,22.7168946,14.43312757,10.88046091,11.00493244,10.48220506,9.58397616,12.10110183,8.255019203,7.915139107,9.664440469,10.08766004,11.36621956
China,CHN,Broad money (current LCU),FM.LBL.BMNY.CN,1.36E+13,1.56E+13,1.77E+13,2.11E+13,2.42E+13,2.83E+13,3.46E+13,4.03E+13,4.75E+13,6.10E+13,7.26E+13,8.52E+13,9.74E+13,1.11E+14,1.23E+14,1.39E+14,1.55E+14,1.68E+14,1.79E+14,1.95E+14,2.15E+14
China,CHN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,134.204036,139.4576456,143.5101884,151.3968343,147.6155893,149.0263786,155.2727488,147.1451789,146.512649,172.1261901,173.1296535,171.7929826,177.9232888,183.3025659,187.3142513,198.1858136,203.6364849,197.7587268,191.5500701,194.0783812,207.5302888
China,CHN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,9.561590994,8.587338899,7.180928554,6.125372199,4.701806367,4.154104897,4.010560834,3.429459119,3.478190579,3.641658751,3.67955624,4.049419471,4.55569311,4.602500465,5.12685138,6.565436453,7.531057846,7.662718456,8.553726267,8.767936998,9.270142591
China,CHN,Broad money growth (annual %),FM.LBL.BMNY.ZG,12.32478198,15.04241351,13.14043628,19.23976666,14.88692014,16.7416524,22.11611885,16.73553458,17.77810755,28.42327787,18.94831461,17.32296979,14.39165202,13.58890221,11.01193614,13.34310169,11.33311895,8.109777962,6.991061694,8.88227906,10.01356231
China,CHN,Consumer price index (2010 = 100),FP.CPI.TOTL,80.97002229,81.55229846,80.95535936,81.86821482,84.9993772,86.50931811,87.93622961,92.17191349,97.63333106,96.92239907,100,105.5538989,108.318909,111.1580018,113.2940602,114.9221228,117.2205674,119.0880504,121.5588779,125.0831544,128.1094436
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.347811227,0.719125609,-0.731970902,1.127603487,3.824637431,1.776414077,1.649430995,4.816767674,5.92525137,-0.728165251,3.175324753,5.553898923,2.619524326,2.621050017,1.921641628,1.437023809,2.000001822,1.593136001,2.0747904,2.899234164,2.419421895
China,CHN,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,,
China,CHN,Deposit interest rate (%),FR.INR.DPST,2.25,2.25,1.98,1.98,2.25,2.25,2.52,4.14,2.25,2.25,2.75,3.5,3,3,2.75,1.5,1.5,1.5,1.5,1.5,1.5
China,CHN,Lending interest rate (%),FR.INR.LEND,5.85,5.85,5.31,5.31,5.58,5.58,6.12,7.47,5.31,5.31,5.81,6.56,6,6,5.6,4.35,4.35,4.35,4.35,4.35,4.35
China,CHN,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,3.6,3.6,3.33,3.33,3.33,3.33,3.6,3.33,3.06,3.06,3.06,3.06,3,3,2.85,2.85,2.85,2.85,2.85,2.85,2.85
China,CHN,Real interest rate (%),FR.INR.RINR,3.673088686,3.559219168,4.637498974,2.598646301,-1.318057461,1.76511319,2.019374501,-0.411124456,-2.361085723,5.396390198,-1.045986579,-1.348005925,3.510384658,3.618845182,4.460243408,4.20696427,2.830736322,0.195857336,0.852537112,2.995092852,3.799859895
China,CHN,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,5.799635964,9.821821674,10.81153563,9.455277151,9.520428916,8.002459092,6.896585653,10.28806655,9.075847826,9.164016377,8.253781285,8.546141021,9.257121555,8.124370511,8.394089252,13.99223304,21.32857006,24.17940555,26.8563702,28.84220537,32.87315908
China,CHN,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,109.994877,108.7747922,115.9793905,123.9084413,116.9111601,110.3184129,107.6184841,104.2104649,100.407961,122.3011477,124.4256085,121.1670931,126.8197345,131.9390457,137.6237263,149.628832,153.1927618,152.0897475,154.9915602,162.2075662,179.1041002
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,46.62636078,,,72.68055685,,,68.88458308,,,
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,75.2636898,,,83.22143858,,,87.57814798,,,
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,60.00867544,,,76.41733782,,,75.65577199,,,
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,67.58479644,,,81.4446776,,,83.36178636,,,
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,63.54572503,,,79.79517383,,,78.48809688,,,
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,56.73238253,,,72.90124252,,,71.38588629,,,
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,81.87264493,,,90.02068197,,,94.14040155,,,
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,65.29096544,,,74.28288361,,,86.57509311,,,
China,CHN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,63.81731286,,,78.96526085,,,79.53134107,,,
China,CHN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.89316,0.94033,1.05786,1.12037,1.21498,1.30792,1.36854,1.37369,1.44592,1.6648,1.71372,1.78034,1.91214,1.99786,2.02243,2.05701,2.10033,2.11603,2.14058,2.24463,2.40666
China,CHN,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,
China,CHN,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,,36500000000,33500000000,24215000000,,,,,
China,CHN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,0.06046446,0.051083979,0.034469187,,,,,
China,CHN,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,
China,CHN,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,2.69E+11,3.13E+11,1.97E+12,4.77E+11,4.72E+11,4.20E+11,4.52E+11,4.75E+11,6.22E+11,9.47E+11,1.21E+12,1.21E+12,1.14E+12,1.12E+12,1.51E+12,1.15E+12
China,CHN,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,14.3529655,13.60830747,42.70295812,12.88746236,11.61761249,9.073315652,8.238755205,7.91994626,9.569927904,9.305489859,10.95371374,10.36232139,8.599026838,7.398614868,9.48138177,8.085175184
China,CHN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,3.00E+12,3.38E+12,3.65E+12,4.24E+12,5.75E+12,6.00E+12,4.92E+12
China,CHN,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,,,,,,,,,,29.50782476,30.59769828,31.26942202,32.09721681,37.85572162,37.76978038,34.47782113
China,CHN,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,1.80E+12,2.22E+12,4.52E+12,3.54E+12,4.06E+12,4.63E+12,5.48E+12,6.00E+12,6.50E+12,1.02E+13,1.11E+13,1.17E+13,1.32E+13,1.52E+13,1.59E+13,1.43E+13
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,9.493843529,9.982325329,16.48503029,10.90327142,11.46519715,11.03997108,11.0626224,10.95726731,10.76208641,15.52342363,15.73122757,15.3260735,15.59551192,16.24035544,15.79072799,13.79615403
China,CHN,Taxes on exports (current LCU),GC.TAX.EXPT.CN,,,,,,-4.05E+11,,,,,,,,,,,,,,,
China,CHN,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,,,,,,-25.22424382,,,,,,,,,,,,,,,
China,CHN,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,1.46E+12,1.31E+12,1.74E+12,2.11E+12,2.44E+12,2.93E+12,3.41E+12,3.68E+12,3.77E+12,3.91E+12,3.90E+12,4.05E+12,4.75E+12,4.96E+12,5.07E+12,4.91E+12
China,CHN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,77.68765996,56.78959219,37.73707808,56.86332561,60.11020983,63.37455078,62.13174889,61.32763926,57.9789535,38.42374605,35.31050746,34.7463159,35.94954563,32.63841809,31.9286301,34.39349328
China,CHN,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,8.661361686,6.556662842,7.051454117,7.212615266,7.614154214,7.70259061,7.55599866,7.381597734,6.840657395,6.517524912,6.052538118,5.782066787,6.049874186,5.694490768,5.421612512,5.131936672
China,CHN,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,,,,,,1.08E+11,1.16E+11,1.45E+11,1.79E+11,1.51E+11,2.05E+11,2.59E+11,2.82E+11,2.67E+11,2.89E+11,2.61E+11,2.65E+11,3.05E+11,2.90E+11,2.94E+11,2.62E+11
China,CHN,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,,,,,,6.72809146,5.823870069,5.497040471,5.55099717,4.195902724,4.881596847,5.144805463,5.113801549,4.551820952,4.637551666,4.037253356,3.894341341,3.88945471,3.481826778,3.508320829,3.192496501
China,CHN,Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,-2.97E+11,1.16E+11,1.45E+11,1.79E+11,1.51E+11,2.05E+11,2.59E+11,2.82E+11,2.67E+11,2.89E+11,2.61E+11,2.65E+11,3.05E+11,2.90E+11,2.94E+11,2.62E+11
China,CHN,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,,,,,,-15.84169486,5.031339923,3.149641581,4.835614499,3.708439005,4.438674156,4.720937535,4.708795477,4.116214969,2.837564147,2.359717579,2.273059146,2.306592745,1.906149172,1.850598465,1.833674333
China,CHN,Other taxes (current LCU),GC.TAX.OTHR.CN,,,,,,,,5800000,10000000,3653300,2210000,299000000,4861000000,4534470000,4444040000,15233450000,13597810000,21167886900,14143643900,11008890000,8316910000
China,CHN,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,,,,,,,,0.000125919,0.000270131,8.99E-05,4.77E-05,0.005452398,0.0810272,0.069797099,0.043654635,0.137842208,0.11655832,0.16017627,0.093043331,0.069310413,0.058253118
China,CHN,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,1.61E+12,1.99E+12,2.64E+12,3.22E+12,3.59E+12,4.21E+12,5.03E+12,5.52E+12,5.87E+12,6.23E+12,6.46E+12,6.81E+12,7.84E+12,8.32E+12,8.38E+12,8.20E+12
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,8.45243795,8.929482825,9.625737318,9.943413528,10.13485038,10.03827966,10.15120002,10.08946676,9.732162504,9.498268375,9.194680386,8.945561904,9.248724393,8.890890344,8.329425502,7.924097498
China,CHN,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,,,,,,4.46E+11,5.65E+11,7.56E+11,9.41E+11,9.99E+11,1.07E+12,1.37E+12,1.56E+12,1.84E+12,2.02E+12,2.28E+12,2.48E+12,2.76E+12,3.06E+12,3.00E+12,3.02E+12
China,CHN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,,,,,,23.80263118,24.57076042,16.4101963,25.4133274,24.56364881,23.11341166,24.90310597,25.96270849,28.26510652,19.88172055,20.64052073,21.23232322,20.88744171,20.10805292,18.90029886,21.15158295
China,CHN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,,,,,,27.79103478,28.44111476,28.64056461,29.17298484,27.79247032,25.41983339,27.1390237,28.19577523,31.25631316,32.49354076,35.31397668,36.37649034,35.22111076,36.7299465,35.83073985,36.82570746
China,CHN,Compensation of employees (current LCU),GC.XPN.COMP.CN,,,,,,,,,,,,,,,,,,,,,
China,CHN,Compensation of employees (% of expense),GC.XPN.COMP.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,,,,,,,,,
China,CHN,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,81501130000,1.00E+11,1.01E+11,1.27E+11,1.32E+11,1.51E+11,1.82E+11,2.06E+11,2.32E+11,2.60E+11,3.58E+11,3.41E+11,4.50E+11,4.20E+11,4.61E+11,5.59E+11
China,CHN,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,,,,,,4.348703239,4.350642012,2.197387128,3.430663323,3.248708066,3.259954317,3.318777802,3.434463147,3.564002591,2.557567567,3.237969553,2.920954581,3.402099573,2.762214482,2.903421948,3.916151918
China,CHN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Other expense (current LCU),GC.XPN.OTHR.CN,,,,,,,,,,,,,,,,,,,,,
China,CHN,Other expense (% of expense),GC.XPN.OTHR.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,
China,CHN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,,,,,,,,,,,,,,,,,,,,
China,CHN,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,
China,CHN,Government Effectiveness: Estimate,GE.EST,-0.158842877,,-0.123097204,-0.147587299,-0.109930389,-0.140640497,0.035788015,0.165997371,0.165779024,0.093242049,0.091844857,0.083608709,0.015367764,-0.00512069,0.354851633,0.41742301,0.356383771,0.416875631,0.496678442,0.544862509,0.643971682
China,CHN,Government Effectiveness: Number of Sources,GE.NO.SRC,5,,6,6,7,7,8,9,9,9,9,9,9,9,9,9,8,9,9,8,7
China,CHN,Government Effectiveness: Percentile Rank,GE.PER.RNK,50.81967163,,52.43243408,52.43243408,53.2338295,51.47058868,56.5853653,58.25242615,59.22330093,58.37320709,58.85167313,58.76777267,56.87203979,55.92417145,66.82691956,67.14286041,66.66666412,67.61904907,68.57142639,70.95237732,73.33333588
China,CHN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,37.70491791,,42.70270157,40.54053879,43.7810936,40.68627548,44.87804794,50.97087479,49.51456451,49.28229523,45.45454407,45.49763107,44.07582855,43.60189438,55.76922989,55.23809433,54.2857132,56.66666794,59.04761887,60,60.95238113
China,CHN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,59.56284332,,58.91891861,60.54053879,60.69651794,59.31372452,64.39024353,69.41747284,68.44660187,66.98564911,66.50717926,66.35070801,63.98104095,63.5071106,73.55769348,74.2857132,72.85713959,74.2857132,76.19047546,77.61904907,82.38095093
China,CHN,Government Effectiveness: Standard Error,GE.STD.ERR,0.203009099,,0.178853601,0.18516174,0.189565912,0.180394828,0.186893672,0.206260249,0.21003893,0.202020466,0.20718582,0.204372957,0.201531366,0.198862389,0.207169652,0.208306402,0.202393368,0.199934945,0.207520634,0.225631386,0.250011146
China,CHN,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,,,,,,,,,,,99.6307,96.857,101.2999,101.3302,100.6597,102.1696,101.5574,100.8917,102.3439,99.2094,100.1062
China,CHN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,0.673,0.647098839,,0.653102636
China,CHN,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,,,,,,,,,,,,,,,,,,0.674,0.654614031,,0.659177899
China,CHN,"Human capital index (HCI), lower bound (scale 0-1)",HD.HCI.OVRL.LB,,,,,,,,,,,,,,,,,,0.662,0.634328008,,0.639979422
China,CHN,"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,,,,,,,,,,,,,,,,,,0.664,0.641133249,,0.645420134
China,CHN,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,,,,,,,,,,,,,,,,,,0.648,0.626458466,,0.632632613
